"Heaving frequency in [Hz],  from motor excitations",Wind speed [m/s],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0,10,1.0,0.17110656,0.992,0.978,0.0031380753,1.0,0.979,0.9745,0.9855,0.971,0.0575,0.922,0.9855,0.0585,0.961,0.0585,0.973,0.9205,0.0355,0.0265,0.1325,0.8175,0.8905,0.031,0.8555,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.217,0.901,0.198,0.9505,0.0495,0.099,0.861,0.2025,0.9715,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.3155,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.184,0.0,0.366,0.366,0.817,0.4575,0.987,0.804,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.128,0.8755,0.7195,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.4185,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17161885,0.992,0.978,0.0020920502,1.0,0.979,0.976,0.9855,0.971,0.057,0.922,0.986,0.0585,0.961,0.0585,0.971,0.9205,0.035,0.0265,0.1325,0.8175,0.8905,0.0315,0.8575,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.2155,0.901,0.198,0.9505,0.0495,0.099,0.8545,0.2025,0.9435,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.321,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1855,0.0,0.366,0.3655,0.817,0.4575,0.972,0.807,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.7125,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.4235,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17571722,0.992,0.978,0.0015690377,1.0,0.979,0.9735,0.9855,0.971,0.055,0.922,0.986,0.0585,0.961,0.0585,0.9725,0.9205,0.024,0.0265,0.1325,0.8175,0.8905,0.0245,0.859,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.2015,0.901,0.198,0.9505,0.0495,0.099,0.861,0.2025,0.985,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.298,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1905,0.0,0.366,0.366,0.817,0.4575,0.97,0.8045,0.0915,0.7255,0.502,0.8755,0.2535,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.127,0.8755,0.716,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.3955,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.1675205,0.992,0.978,0.0026150628,1.0,0.979,0.977,0.9855,0.971,0.0565,0.922,0.982,0.0585,0.961,0.0585,0.9735,0.9205,0.029,0.0265,0.1325,0.8175,0.8905,0.0205,0.8595,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.21,0.901,0.198,0.9505,0.0495,0.099,0.8645,0.2025,0.971,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.2695,0.294,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1865,0.0,0.366,0.3655,0.817,0.4575,0.9855,0.808,0.0915,0.7255,0.502,0.8755,0.253,0.2495,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1265,0.8755,0.723,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.387,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.16034836,0.992,0.978,0.0031380753,1.0,0.979,0.9755,0.9855,0.971,0.0555,0.922,0.991,0.0585,0.961,0.0585,0.973,0.9205,0.0285,0.0265,0.1325,0.8175,0.8905,0.021,0.861,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.187,0.901,0.198,0.9505,0.0495,0.099,0.8635,0.2025,0.976,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.2695,0.302,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.186,0.0,0.366,0.3655,0.817,0.4575,0.988,0.8125,0.0915,0.7255,0.502,0.8755,0.2535,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.7135,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.383,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.16854508,0.992,0.978,0.0031380753,1.0,0.979,0.974,0.9855,0.971,0.0565,0.922,0.9885,0.0585,0.961,0.0585,0.9735,0.9205,0.02,0.0265,0.1325,0.8175,0.891,0.0195,0.859,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.197,0.901,0.198,0.9505,0.0495,0.099,0.8645,0.2025,0.979,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.2975,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.184,0.0,0.366,0.366,0.817,0.4575,0.991,0.812,0.0915,0.7255,0.502,0.8755,0.254,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.73,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.3845,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17110656,0.992,0.978,0.007322176,1.0,0.979,0.9745,0.9855,0.971,0.056,0.922,0.988,0.0585,0.961,0.0585,0.9725,0.9205,0.023,0.0265,0.1325,0.8175,0.8905,0.0195,0.8595,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.187,0.901,0.198,0.9505,0.0495,0.099,0.863,0.2025,0.9765,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.307,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.185,0.0,0.366,0.365,0.817,0.4575,0.9915,0.8105,0.0915,0.7255,0.502,0.8755,0.254,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1265,0.8755,0.722,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.401,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.16239753,0.992,0.978,0.0052301255,1.0,0.979,0.976,0.9855,0.971,0.053,0.922,0.9935,0.0585,0.961,0.0585,0.9735,0.9205,0.0315,0.0265,0.1325,0.8175,0.8915,0.0155,0.8635,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1875,0.901,0.198,0.9505,0.0495,0.099,0.8645,0.2025,0.9775,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.304,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.185,0.0,0.366,0.3655,0.817,0.4575,0.989,0.814,0.0915,0.7255,0.502,0.8755,0.2535,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1255,0.8755,0.729,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.385,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17110656,0.992,0.978,0.0026150628,1.0,0.979,0.974,0.9855,0.971,0.0555,0.922,0.9945,0.0585,0.961,0.0585,0.9725,0.9205,0.0235,0.0265,0.1325,0.8175,0.8905,0.017,0.862,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.184,0.901,0.198,0.9505,0.0495,0.099,0.864,0.2025,0.9815,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.301,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.185,0.0,0.366,0.3655,0.817,0.4575,0.9885,0.815,0.0915,0.7255,0.502,0.8755,0.2545,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.125,0.8755,0.7205,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.3795,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17879099,0.992,0.978,0.0026150628,1.0,0.979,0.9735,0.9855,0.971,0.055,0.922,0.9925,0.0585,0.961,0.0585,0.9735,0.9205,0.0285,0.0265,0.1325,0.8175,0.8905,0.0155,0.861,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.185,0.901,0.198,0.9505,0.0495,0.099,0.8635,0.2025,0.9855,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.3045,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.183,0.0,0.366,0.366,0.817,0.4575,0.991,0.814,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.125,0.8755,0.73,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.3885,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.18340164,0.992,0.978,0.0020920502,1.0,0.979,0.9755,0.9855,0.971,0.055,0.922,0.9955,0.0585,0.961,0.0585,0.973,0.9205,0.0235,0.0265,0.1325,0.8175,0.8905,0.0245,0.858,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.186,0.901,0.198,0.9505,0.0495,0.099,0.865,0.2025,0.9825,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.314,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.186,0.0,0.366,0.366,0.817,0.4575,0.986,0.814,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1255,0.8755,0.749,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.377,0.1245,1.0,0.6265,0.6225
1.0,20,1.0,0.28432378,1.0,0.994,0.029288704,1.0,0.9795,0.979,1.0,0.999,0.037,0.958,0.9805,0.0585,0.961,0.0585,0.9735,0.9675,0.0,0.0265,0.1325,0.927,0.925,0.0,0.927,0.2555,0.0555,0.146,0.14,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1355,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1845,0.7975,0.73,0.9325,0.0675,0.097,0.4725,0.269,0.941,0.135,0.2025,0.0675,0.2745,0.817,0.028,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.001,0.549,0.183,0.0,0.366,0.293,0.9085,0.4485,1.0,0.7625,0.0,0.7255,0.505,0.803,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.2255,0.8755,0.8755,0.1245,0.4585,0.6055,0.0,0.587,0.489,0.6845,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.26895493,1.0,0.993,0.021443514,1.0,0.9795,0.979,1.0,0.9985,0.0355,0.9585,0.9805,0.0585,0.961,0.0585,0.9735,0.9695,0.0,0.0265,0.1325,0.927,0.9265,0.0,0.927,0.2555,0.0615,0.146,0.132,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1345,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.185,0.7975,0.73,0.9325,0.0675,0.079,0.4725,0.268,0.9395,0.135,0.2025,0.0675,0.2745,0.817,0.0215,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0015,0.549,0.183,0.0,0.365,0.297,0.9085,0.451,1.0,0.749,0.0,0.7255,0.532,0.8105,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0005,0.216,0.8755,0.8755,0.1245,0.451,0.6,0.0,0.61,0.4875,0.687,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.26639345,1.0,0.9945,0.02876569,1.0,0.979,0.979,1.0,0.997,0.037,0.9605,0.9805,0.0585,0.961,0.0585,0.9735,0.9725,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.052,0.146,0.1245,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.13,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.188,0.7975,0.73,0.9325,0.0675,0.0855,0.4725,0.269,0.948,0.135,0.2025,0.0675,0.2745,0.817,0.02,0.7255,0.0,0.9085,0.4565,0.9085,0.366,0.0005,0.549,0.183,0.0,0.366,0.284,0.9085,0.449,1.0,0.7635,0.0,0.7255,0.51,0.8175,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.209,0.8755,0.8755,0.1245,0.4545,0.606,0.0,0.61,0.488,0.701,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,0.999498,0.26331967,1.0,0.9935,0.033472802,1.0,0.979,0.979,1.0,0.998,0.0365,0.96,0.9805,0.0585,0.961,0.0585,0.9735,0.964,0.0,0.0265,0.1325,0.927,0.9265,0.0,0.927,0.2555,0.0475,0.146,0.124,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1235,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.183,0.7975,0.73,0.9325,0.0675,0.095,0.4725,0.268,0.9415,0.135,0.2025,0.0675,0.2745,0.817,0.017,0.7255,0.0,0.9085,0.457,0.9085,0.366,0.0,0.549,0.183,0.0,0.3655,0.2775,0.9085,0.4465,1.0,0.7745,0.0,0.7255,0.5195,0.8315,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.216,0.8755,0.8755,0.1245,0.457,0.6,0.0,0.6005,0.4835,0.6965,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,0.999498,0.2612705,1.0,0.9935,0.026673641,1.0,0.979,0.979,1.0,0.9975,0.0355,0.9595,0.9805,0.0585,0.961,0.0585,0.9735,0.976,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.051,0.146,0.13,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.119,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.19,0.7975,0.73,0.9325,0.0675,0.0755,0.4725,0.267,0.942,0.135,0.2025,0.0675,0.2745,0.817,0.0165,0.7255,0.0,0.9085,0.4555,0.9085,0.366,0.002,0.549,0.183,0.0,0.365,0.2865,0.9085,0.451,1.0,0.777,0.0,0.7255,0.5275,0.8235,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0005,0.202,0.8755,0.8755,0.1245,0.431,0.6105,0.0,0.616,0.4765,0.6935,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.272541,1.0,0.9945,0.035041843,1.0,0.98,0.979,1.0,0.9995,0.035,0.9595,0.9805,0.0585,0.961,0.0585,0.9735,0.973,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.043,0.146,0.1235,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.117,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1855,0.7975,0.73,0.9325,0.0675,0.0775,0.4725,0.2695,0.942,0.135,0.2025,0.0675,0.2745,0.817,0.0165,0.7255,0.0,0.9085,0.456,0.9085,0.366,0.0005,0.549,0.183,0.0,0.366,0.2635,0.9085,0.444,1.0,0.763,0.0,0.7255,0.5135,0.839,0.5015,0.249,0.249,0.7515,0.3735,0.8755,0.6225,0.0,0.19,0.8755,0.8755,0.1245,0.456,0.6075,0.0,0.6145,0.4845,0.703,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,0.999498,0.28432378,1.0,0.9935,0.031903766,1.0,0.9805,0.979,1.0,0.9995,0.0335,0.959,0.9805,0.0585,0.961,0.0585,0.9735,0.976,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.0345,0.146,0.1325,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1185,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1775,0.7975,0.73,0.9325,0.0675,0.093,0.4725,0.2675,0.943,0.135,0.2025,0.0675,0.2745,0.817,0.015,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0,0.549,0.183,0.0,0.3655,0.2715,0.9085,0.442,1.0,0.7815,0.0,0.7255,0.5185,0.8375,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.193,0.8755,0.8755,0.1245,0.431,0.597,0.0,0.6115,0.484,0.692,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,0.999498,0.2704918,1.0,0.9945,0.024058577,1.0,0.98,0.979,1.0,1.0,0.0325,0.96,0.9805,0.0585,0.961,0.0585,0.9735,0.9795,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.0465,0.146,0.1385,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.123,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1815,0.7975,0.73,0.9325,0.0675,0.0665,0.4725,0.2655,0.942,0.135,0.2025,0.0675,0.2745,0.817,0.0115,0.7255,0.0,0.9085,0.456,0.9085,0.366,0.003,0.549,0.183,0.0,0.3645,0.2775,0.9085,0.45,1.0,0.7835,0.0,0.7255,0.566,0.819,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.184,0.8755,0.8755,0.1245,0.43,0.5905,0.0,0.6205,0.466,0.6855,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.26331967,1.0,0.994,0.028242677,1.0,0.979,0.979,1.0,0.999,0.0345,0.961,0.9805,0.0585,0.961,0.0585,0.9735,0.975,0.0,0.0265,0.1325,0.927,0.926,0.0,0.927,0.2555,0.0275,0.146,0.1305,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1185,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.173,0.7975,0.73,0.9325,0.0675,0.066,0.4725,0.267,0.9425,0.135,0.2025,0.0675,0.2745,0.817,0.009,0.7255,0.0,0.9085,0.455,0.9085,0.366,0.0,0.549,0.183,0.0,0.365,0.259,0.9085,0.4455,1.0,0.786,0.0,0.7255,0.5265,0.816,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1785,0.8755,0.8755,0.1245,0.4205,0.6015,0.0,0.6215,0.4695,0.689,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.27151638,1.0,0.993,0.031380754,1.0,0.9805,0.979,1.0,1.0,0.0345,0.961,0.9805,0.0585,0.961,0.0585,0.9735,0.9745,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.0245,0.1455,0.125,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.113,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.177,0.7975,0.73,0.9325,0.0675,0.066,0.4725,0.2655,0.941,0.135,0.2025,0.0675,0.2745,0.817,0.0115,0.7255,0.0,0.9085,0.455,0.9085,0.366,0.0,0.549,0.183,0.0,0.365,0.2555,0.9085,0.4445,1.0,0.7925,0.0,0.7255,0.5465,0.849,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.181,0.8755,0.8755,0.1245,0.4455,0.604,0.0,0.6215,0.458,0.708,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.2607582,1.0,0.994,0.033995815,1.0,0.9795,0.979,1.0,0.9995,0.035,0.9605,0.9805,0.0585,0.961,0.0585,0.9735,0.972,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.0225,0.146,0.119,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.119,1.0,0.1975,0.9505,0.0495,0.0495,0.865,0.175,0.7975,0.73,0.9325,0.0675,0.069,0.4725,0.266,0.9465,0.135,0.2025,0.0675,0.2745,0.817,0.0075,0.7255,0.0,0.9085,0.456,0.9085,0.366,0.0005,0.549,0.183,0.0,0.3655,0.2595,0.9085,0.443,1.0,0.804,0.0,0.7255,0.5555,0.836,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1685,0.8755,0.8755,0.1245,0.441,0.5885,0.0,0.6155,0.4615,0.6995,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.2607582,1.0,0.9945,0.018828452,1.0,0.979,0.979,1.0,0.999,0.03,0.9595,0.9805,0.0585,0.961,0.0585,0.9735,0.9835,0.0,0.0265,0.1325,0.927,0.926,0.0,0.927,0.2555,0.0255,0.146,0.122,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.129,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1675,0.7975,0.73,0.9325,0.0675,0.079,0.4725,0.2605,0.9445,0.135,0.2025,0.0675,0.2745,0.817,0.009,0.7255,0.0,0.9085,0.4545,0.9085,0.366,0.0,0.549,0.183,0.0,0.3645,0.2695,0.9085,0.448,1.0,0.8095,0.0,0.7255,0.578,0.816,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.168,0.8755,0.8755,0.1245,0.437,0.5795,0.0,0.623,0.4575,0.696,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,0.999498,0.26536885,1.0,0.9945,0.024058577,1.0,0.979,0.979,1.0,1.0,0.031,0.961,0.9805,0.0585,0.961,0.0585,0.9735,0.9865,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.018,0.146,0.122,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1335,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1805,0.7975,0.73,0.9325,0.0675,0.0745,0.4725,0.2595,0.9465,0.135,0.2025,0.0675,0.2745,0.817,0.0095,0.7255,0.0,0.9085,0.4495,0.9085,0.366,0.0,0.549,0.183,0.0,0.3655,0.2615,0.9085,0.4505,1.0,0.8,0.0,0.7255,0.6125,0.843,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1695,0.8755,0.8755,0.1245,0.437,0.5695,0.0,0.626,0.4335,0.716,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,0.999498,0.26280737,1.0,0.9945,0.029811716,1.0,0.98,0.979,1.0,0.999,0.0325,0.961,0.9805,0.0585,0.961,0.0585,0.9735,0.982,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.014,0.146,0.1155,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.1105,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.16,0.7975,0.73,0.9325,0.0675,0.062,0.4725,0.253,0.9425,0.135,0.2025,0.0675,0.2745,0.817,0.0015,0.7255,0.0,0.9085,0.454,0.9085,0.366,0.002,0.549,0.183,0.0,0.3635,0.254,0.9085,0.4495,1.0,0.8075,0.0,0.7255,0.579,0.835,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0005,0.1705,0.8755,0.8755,0.1245,0.4475,0.556,0.0,0.624,0.451,0.702,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.26434427,1.0,0.9945,0.030334728,1.0,0.979,0.979,1.0,1.0,0.0315,0.9575,0.9805,0.0585,0.961,0.0585,0.9735,0.9825,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.0115,0.146,0.123,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1175,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1775,0.7975,0.73,0.9325,0.0675,0.0385,0.4725,0.26,0.942,0.135,0.2025,0.0675,0.2745,0.817,0.0035,0.7255,0.0,0.9085,0.457,0.9085,0.366,0.0,0.549,0.183,0.0,0.365,0.2455,0.9085,0.4465,1.0,0.803,0.0,0.7255,0.613,0.845,0.502,0.249,0.249,0.7515,0.3735,0.8755,0.6225,0.0,0.1655,0.8755,0.8755,0.1245,0.4375,0.5575,0.0,0.6245,0.442,0.6895,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.27407786,1.0,0.9945,0.026150627,1.0,0.979,0.979,1.0,0.999,0.0305,0.961,0.9805,0.0585,0.961,0.0585,0.9735,0.986,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.008,0.146,0.111,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.1195,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1705,0.7975,0.73,0.9325,0.0675,0.046,0.4725,0.2625,0.9505,0.135,0.2025,0.0675,0.2745,0.817,0.002,0.7255,0.0,0.9085,0.455,0.9085,0.366,0.0,0.549,0.183,0.0,0.365,0.2445,0.9085,0.443,1.0,0.8105,0.0,0.7255,0.6615,0.857,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1665,0.8755,0.8755,0.1245,0.438,0.5365,0.0,0.6225,0.437,0.7125,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,1.0,0.27971312,1.0,0.9945,0.025104603,1.0,0.9795,0.979,1.0,0.9995,0.0315,0.961,0.9805,0.0585,0.961,0.0585,0.9735,0.985,0.0,0.0265,0.1325,0.927,0.926,0.0,0.927,0.2555,0.005,0.146,0.1215,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.113,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1705,0.7975,0.73,0.9325,0.0675,0.0575,0.4725,0.2645,0.944,0.135,0.2025,0.0675,0.2745,0.817,0.0085,0.7255,0.0,0.9085,0.45,0.9085,0.366,0.0,0.549,0.183,0.0,0.365,0.2515,0.9085,0.443,1.0,0.8065,0.0,0.7255,0.576,0.852,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.157,0.8755,0.8755,0.1245,0.4285,0.5525,0.0,0.6255,0.4435,0.7065,0.249,0.1245,1.0,0.6265,0.3735
1.0,20,0.999498,0.2730533,1.0,0.9945,0.026673641,1.0,0.98,0.979,1.0,0.999,0.031,0.961,0.9805,0.0585,0.961,0.0585,0.9735,0.9875,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.003,0.146,0.113,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.116,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1475,0.7975,0.73,0.9325,0.0675,0.0835,0.4725,0.239,0.943,0.135,0.2025,0.0675,0.2745,0.817,0.0065,0.7255,0.0,0.9085,0.4485,0.9085,0.366,0.0,0.549,0.183,0.0,0.361,0.263,0.9085,0.4435,1.0,0.814,0.0,0.7255,0.6205,0.857,0.502,0.249,0.249,0.7515,0.3735,0.8755,0.6225,0.0,0.151,0.8755,0.8755,0.1245,0.419,0.5285,0.0,0.6255,0.433,0.7095,0.249,0.1245,1.0,0.6265,0.3735
